title,address,area,price,number_bedroom,number_wc,number_floor,direction,entrance,facade,number_parking,id_estate
Căn hộ chung cư tại thành phố thuận giao thuận lợi an cư và đầu tư.,"Legacy Central, Thị Xã Thuận An, Bình Dương",33,900,1,1,29,,,,1,3940754
Căn hộ đầy đủ tiện ích tại thành phố thuận an.,"Legacy Central, Thị Xã Thuận An, Bình Dương",33,900,1,1,29,,,,1,3940756
Chính chủ bán gấp trong ngày căn 2pn dự án căn hộ cao cấp the matrix one mỹ đình,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",87,4550.0,2,2,,Đông bắc,,,1,3954321
Duy nhất 1 căn siêu phẩm 225m2 - view công viên tầng trung 2x tại dự án the matr,"The Matrix One, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",225,13800.0,5,4,,,,,2,3957061
Westgate mua nhà dễ hơn thuê nhà - thanh toán chỉ đủ 20% nhận nhà full nội thất,"West Gate Park, Thị Trấn Tân Túc, Huyện Bình Chánh, TP HCM",60,2400.0,2,2,8,Đông nam,50,50,3,3944639
Sky89 110m2 3pn căn góc 2 view sông - giỏ hàng trực tiếp cđt chiết khấu 12% giá,"Căn hộ Sky 89, Phường Bình Thuận, Quận 7, TP HCM",110,5600.0,3,1,8,Đông,60,60,3,3944645
Suât nội bộ lacasa sky89 căn 110m2 3pn-2wc trực diện sông sg chiết khấu 12% giá,"River Panorama, Phường Bình Thuận, Quận 7, TP HCM",110,5400.0,3,2,33,Đông,20,20,3,3944647
"Hot suất ngoại giao 2pn chỉ 2,1 tỷ view sông đuống - trung tâm hành chính lb, t","KĐT Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",71.6,Thỏa thuận,2,2,6,Đông nam,,,,3953942
"Bán căn hộ ngoại giao valencia garden, ban công đông nam, giá 1.549 tỷ, full vat","KĐT Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",61,Thỏa thuận,2,2,8,Đông nam,,,,3951244
"Siêu phẩm 2pn, ban công đông nam, view biệt thự vinhome riverside chỉ 1,55 tỷ","KĐT Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",61,1500.0,2,1,6,Đông nam,,,,3956984
Duy nhất căn hộ view sông đuống - tầng cao - 2pn cuối cùng kđt vh từ 2 tỷ,"KĐT Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",71.6,2100.0,2,2,11,Đông nam,,,,3953409
"Bán căn 2pn - 2vs 72m2 giá chỉ 2,1 tỷ dự án ecocity việt hưng - kđt việt hưng","KĐT Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",72,2100.0,2,2,10,Đông nam,,,,3944389
Chỉ 2 17 tỷ sở hữu căn hộ cao cấp kđt việt hưng hỗ trợ vay 70 ck 3 5,"CT15 Việt Hưng, Phường Bồ Đề, Quận Long Biên, Hà Nội",71.6,2170.0,2,2,,Đông bắc,,,,3945583
"Chỉ 600 triệu sở hữu ngay căn hộ cao cấp le grand jardin sài đồng, hỗ trợ vay 0%","Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",50,1900.0,2,2,5,Đông nam,15,,1,3949433
Chỉ từ 600 triệu sở hữu ngay căn hộ tại dự án eurowindow river park,"Chung cư Eurowindow River Park, Thị Trấn Đông Anh, Huyện Đông Anh, Hà Nội",65,1800.0,2,1,10,Đông nam,,,1,3946678
Chỉ từ 550 triệu sở hữu ngay căn hộ 2pn tecco diamond hỗ trợ vay 0,"Tecco Diamond, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội",62,1820.0,2,2,,Đông nam,,,,3946154
"Chỉ 3,55 tỷ sở hữu căn hộ 3 phòng ngủ cao cấp hc golden city cách hoàn kiếm 2km","HC Golden City, Phường Bồ Đề, Quận Long Biên, Hà Nội",82.1,3550.0,3,2,,Đông bắc,,,2,3945447
"Chỉ với 1,5 tỷ sở hữu ngay căn hộ 2pn view vinhome riverside- sổ đỏ trao tay","KĐT Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",61.1,1550.0,2,1,,Đông nam,,,1,3946546
Chỉ còn 5 căn duy nhất chung cư phương đông greenhome - chỉ từ 800tr sở hữu ngay,"KĐT Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",71,2170.0,2,2,,Đông nam,,,,3957316
"Chỉ còn 3 căn duy nhất chung cư valencia garden giá 1,5 tỷ trực tiếp chủ đầu tư","KĐT Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",61,1550.0,2,1,,Đông nam,,,,3957395
"Nóng. 560tr nhận nhà tháng 6 ch 2pn, 3pn view hồ giá từ 1.8tỷ/căn, ls 0%, ck 4%","Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",70,1900.0,2,2,20,,8,,,3957612
Bán căn hộ chung cư tecco 57m2 chính chủ,"Phường Ba Đình, Thị xã Bỉm Sơn, Thanh Hóa",57,1280.0,2,1,16,Đông,,,,3957599
"Bán gấp căn 2pn 63m2 chỉ từ 1,9 tỷ tecco diamond tứ hiệp, thanh trì","Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",63,1930.0,2,2,,,22,6,2,3957596
2pn 71 6m2 chỉ 2 2 tỷ tại dự án đẹp nhất kđt việt hưng ls 0 18th ck 3 5,"KĐT Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",72,2160.0,2,2,15,Đông bắc,,,2,3953148
"Hc golden city: 3,5x tỷ/căn 3pn, hỗ trợ 0% ls 12 tháng ck 4% quà tặng 100tr","HC Golden City, Phường Bồ Đề, Quận Long Biên, Hà Nội",82,3560.0,3,2,25,Đông bắc,,,2,3953153
Nhận booking đợt 2 dự án mteastmark city giá ưu đãi nhất thị trường chỉ 39tr/m2,"Phường Hiệp Phú, Quận 9, TP HCM",63,700,1,1,22,,120,30,,3954411
"Trở thành cư dân vinhome grand park q9 với tài chính 0đ, tặng voucher 200tr","VinHomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, TP HCM",46,552,1,1,30,,120,30,4,3954414
Cơ hội đầu tư mới tại tt tp thủ đức. ra mắt 1720 căn hộ cao cấp mt eastmark city,"MT Eastmark City, Quận 9, TP HCM",48,110.4,1,1,,,,,1,3938327 
"Shophouse dự án ricca, bàn giao ngay, giá chỉ từ 5.2 tỷ. tặng nt 200 triệu","Phường Phú Hữu, Quận 9, TP HCM",115,1570.0,,,,Bắc,30,30,,3956478
Sở hữu giá trị sống đẳng cấp trọn đời với căn hộ mt eastmark city,"MT Eastmark City, Quận 9, TP HCM",48,2300.0,,,,,,,,3936020
Tặng 1 chỉ vàng khi booking mt eastmark city thủ đức,"Phường Long Trường, Quận 9, TP HCM",63,750,1,1,22,,120,30,3,3956542
Chỉ với 850tr sở hữu ngay căn hộ 2 phòng ngủ 73m2 tại trung tâm tp.thủ đứ,"Phường Long Trường, Quận 9, TP HCM",70,850,2,2,22,,30,120,4,3954312
Cơ hội sở hữu căn hộ the beverly solari thuộc khu đô thị vinhomes grand park với,"VinHomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, TP HCM",46,359,1,1,30,,30,30,3,3944680
Thanh toán 20% mua căn hộ vinhome solari. n hạn nợ gốc 48 tháng,"Phường Phú Hữu, Quận 9, TP HCM",46,500,1,1,30,,30,30,4,3954868
"Thanh toán 1.1 tỷ mua căn hộ 3pn, bàn giao năm 2023, thanh toán nhiều đợt","Phường Long Trường, Quận 9, TP HCM",90,1100.0,3,3,22,,120,30,4,3954967
Nhận booking đợt 2 dự án mteastmark city giá ưu đãi nhất thị trường chỉ 39tr/m2,"Phường Hiệp Phú, Quận 9, TP HCM",63,700,1,1,22,,120,30,,3954411
"Trở thành cư dân vinhome grand park q9 với tài chính 0đ, tặng voucher 200tr","VinHomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, TP HCM",46,552,1,1,30,,120,30,4,3954414
Nhận nhà ngay trong tháng 9. căn hộ trẻ ricca độc quyền nhiều căn 1 1pn đẹp.,"The Ricca, Quận 9, TP HCM",48.5,1680.0,1,1,18,,,,1,3937969
Nêu đầu tư dự án nào tại tp thủ đức? liệu mt eastmark city có phải là lựa chọn,"MT Eastmark City, Quận 9, TP HCM",48,2300.0,,,,,,,,3938958
Cơ hội cuối cùng cho ai muốn sở hữu căn hộ precia q2. chỉ 6 suất giới hạn.,"Precia, Quận 2, TP HCM",101,1800.0,3,2,23,Tây bắc,,,1,3938970
Mua căn hộ vinhome solari thanh toán 0 đồng trong 24-28 tháng - 0912598058 mua c,"VinHomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, TP HCM",52,2600.0,1,1,30,,,,4,3945569
Cập nhật tin tức mới nhất dự án mt eastmark city. giá bán.phương thức thanh toán,"MT Eastmark City, Quận 9, TP HCM",48,2300.0,,,,,,,,3934503
Precia quận 2. duplex 96m2 tầng 22. giá gốc cđt 5.977 tỷ. chiết khấu ngay 119 tr,"Precia, Quận 2, TP HCM",96,5980.0,3,3,23,Tây bắc,,,1,3937561
"Sở hữu căn hộ vinhome solari quận 9, thanh toán 20%, n hạn 48 tháng","Phường Long Thạnh Mỹ, Quận 9, TP HCM",46,482,1,1,30,,30,30,4,3956778
Mt eastmark city liệu có phải là nơi an cư lý tưởng - điểm đầu tư sinh lời?,"MT Eastmark City, Quận 9, TP HCM",48,2300.0,,,,,,,,3937591
"Duplex mt eastmark city quận 9 chỉ 40tr/m2 (vat). tt 30% nhận nhà, ck 5%","MT Eastmark City, Phường Long Trường, Quận 9, TP HCM",127,5000.0,3,3,,,,,4,3949831
Duplex mt eastmark city tầng cao. 127 - 200m2. t. toán 30% nhận nhà,"MT Eastmark City, Phường Long Thạnh Mỹ, Quận 9, TP HCM",127,4950.0,3,3,,,,,4,3947500
Tặng voucher vinfast 200 triệu đồng mua căn hộ solari. t.toán 20% đến nhận nhà,"VinHomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, TP HCM",52,2600.0,1,1,30,,,,4,3945456
Mt eastmark city 39 triệu/m2. thanh toán 30% nhận nhà. ck 1 -5%,"MT Eastmark City, Phường Long Trường, Quận 9, TP HCM",63,2460.0,1,1,22,,,,4,3949804
Nhận voucher 200 triệu mua căn hộ vinhomes the beverly solari. vay bank 80 - 100,"VinHomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, TP HCM",52,2600.0,1,1,,,,,4,3949807
Căn hộ mt eastmark city - chuẩn nghỉ dưỡng giữa lòng thành phố,"MT Eastmark City, Quận 9, TP HCM",48,2300.0,,,,,,,,3939500
Tài chính 500 triệu mua căn hộ solari vinhome quận 9. tặng voucher 200 triệu,"Phường Long Thạnh Mỹ, Quận 9, TP HCM",69,570,2,2,30,,30,30,3,3957152
2 tỷ có mua được nhà đẹp trung tâm q2? cơ hội tài chính nào khi mua precia?,"Precia, Quận 2, TP HCM",101,1800.0,3,2,23,Tây bắc,,,1,3939268
Thanh toán 0đ từ 24 - 28 tháng sở hữu căn hộ solari -vinhomes quận 9,"Phường Long Thạnh Mỹ, Quận 9, TP HCM",46,2500.0,1,1,30,,30,30,4,3950601
Booking mt eastmark city quận 9 đợt 2 chỉ 50 triệu/ suất. tặng 1 chỉ vàng,"Phường Long Trường, Quận 9, TP HCM",63,750,1,1,22,,30,120,4,3950631
"Sở hữu ngay căn hộ mt eastmark city, chỉ 39tr/m2, vay vốn lên tới 70%","Phường Long Trường, Quận 9, TP HCM",65,2400.0,1,1,22,,120,30,4,3957083
500 triệu mua căn hộ the beverly solari qu n 9. thanh toán 20%. tặng voucher 200,"VinHomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, TP HCM",52,2600.0,1,1,30,,,,4,3946679
"Chỉ từ 1,5 tỷ sở hữu ngay căn hộ chung cư cao cấp imperia smartcity","Vinhomes Smart City, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",75,3000.0,2,2,38,,55,,2,3957574
"Chỉ 1,5 tỷ sở hữu ngay căn hộ chung cư cao cấp imperia smartcity","Vinhomes Smart City, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",75,3000.0,2,2,38,,55,,2,3957570
Chính chủ cần nhượng lại căn góc 2 pn 72m2 helios tower,"Phường Mai Động, Quận Hoàng Mai, Hà Nội",72,2900.0,2,2,,Nam,,,1,3946313
"Chuyển lên 3pn nên tôi cần bán lại 2pn 74 m2, dự án green pearl 378 minh khai","Green Pearl 378 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",74,2900.0,2,2,,Đông nam,,,,3956496
"Chính chủ cần bán gấp căn 2 pn, 70m2 tại hoà bình green city, giá chỉ 2.7tỷ","Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",70,2700.0,2,2,,,,,,3956489
"Gia đình chuyển đi cần bán căn hộ 3pn 90m2 tòa ct2a chung cư gelexia, full đồ","Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",90,3500.0,3,2,,Đông nam,,,,3956472
Chuyển lên 3pn nên tôi cần bán lại 2pn 81 4m2 dự án k35 tân mai,"Tân Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",81.4,2700.0,2,2,,Nam,,,,3944811
Chuyển sang liền kề nên tôi muốn thanh khoản căn 2pn magarin garden,"Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",77.8,3100.0,2,2,,Nam,,,,3944817
"Bán căn hộ 1pn chung cư sen hồng , đã có sổ hồng riêng","Căn hộ Lotus Apartment, Quận Thủ Đức, TP HCM",37,1200.0,,,,,,,,3930783
Bán căn 1pn chung cư lotus sen hồng block c nhà đẹp,"Phường An Bình, Thị Xã Dĩ An, Bình Dương",37,1200.0,1,1,,,,,,3931958
Bán căn 52m2 loại 2pn dự án vista riverside chỉ 1 3 tỷ,"Phường An Phú, Thị Xã Thuận An, Bình Dương",52,1300.0,2,1,,,,,,3883014
"Bán căn hộ 1pn chung cư sen hồng , đã có sổ hồng riêng","Căn hộ Lotus Apartment, Quận Thủ Đức, TP HCM",37,1200.0,,,,,,,,3930783
Chỉ thanh toán 200 triệu sở hữu căn hộ thuận an,"Thị Xã Thuận An, Bình Dương",33,839,1,1,,,,,,3923821
Chung cư a14 nam trung yên cầu giấy 55 60 65 75 m2 lh 0962635787,"KĐT Nam Trung Yên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",55,1630.0,2,1,16,Tây bắc,30,20,2,3737714
Bán chung cư ct1a b c thành phố giao lưu cổ nhuế 1 bắc từ liêm 54 75 86m,"Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",75,1450.0,2,2,10,Đông nam,40,39,1,3856734
Bán căn hộ chung cư Sơn An,"TP Biên Hòa,",70,1600.0,,,,,,,,3948009
Căn hộ 2 pn 2wc tại dĩ an nhận nhà tháng 8 hỗ trợ vay 70,"Phường Bình An, Thị Xã Dĩ An, Bình Dương",53,420,,,,,,,,3955285
"Quần thể rộng lớn, căn hộ chỉ 1,78 tỷ/2 ngủ cao cấp ngay giải phóng","Rose Town, Quận Hoàng Mai, Hà Nội",75,1800.0,,,,,,,,3939737
"Bán căn 2 ngủ và 3 ngủ giá 26 triệu/m2,khu đô thị mới ngay hồ linh đàm","Housinco Premium, Huyện Thanh Trì, Hà Nội",70,1780.0,,,,,,,,3942400
"Khu đô thị đáng sống nhất q.hoàng mai chỉ 26 triệu/m2, trả góp lãi 0%","Chung Cư Bea Sky Nguyễn Xiển, Quận Hoàng Mai, Hà Nội",100,2400.0,,,,,,,,3942401
"Căn hộ cao cấp ngã tư khuất duy tiến 80m2, 2,6 tỷ, full đồ, ở luôn","Housinco Premium, Huyện Thanh Trì, Hà Nội",80,2600.0,,,,,,,,3942404
"Chung cư cao cấp giá 34 triệu/m2 tốt nhất đường nguyễn xiển, trả góp","Rose Town, Quận Hoàng Mai, Hà Nội",80,2600.0,,,,,,,,3942406
"Sang nhượng căn 2 và 3 ngủ, đẹp nhất, 25 triêu/m2 có sổ đỏ","Chung cư Athena Complex Pháp Vân, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",78,1950.0,,,,,,,,3951734
Bán lại căn 2 ngủ và 3 ngủ đẹp nhất có sổ 25 triệu m2,"Chung cư Athena Complex Pháp Vân, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",78,1950.0,,,,,,,,3951736
"Bán căn hộ đẹp chỉ 25 triệu/m2, nhận nhà ở ngay đã có sổ","Phương Đông Green Park, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",70,1750.0,,,,,,,,3949971
"Bán căn hộ vip siêu đẹp, giá chỉ 26 triệu/m2, sổ đỏ trao tay","Rose Town, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",65,1620.0,,,,,,,,3949974
"Bán căn hộ siêu đẹp giá 25 triệu/m2, có sổ luôn","Chung cư Athena Complex Pháp Vân, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",70,1750.0,,,,,,,,3949984
"Bán suất ngoại giao chung cư rose town ngọc hồi, nội thất xịn","Rose Town, Quận Hoàng Mai, Hà Nội",75,1700.0,,,,,,,,3939970
"Chung cư cao cấp ngã tư nguyễn xiển 2,1 tỷ/căn 2 ngủ, ở luôn, trả góp","Chung Cư Bea Sky Nguyễn Xiển, Quận Hoàng Mai, Hà Nội",80,2100.0,,,,,,,,3929996
"Chung cư giá rẻ nhất quận hoàng mai, 25 triệu/m2, trả góp lãi 0%","Chung Cư Bea Sky Nguyễn Xiển, Quận Hoàng Mai, Hà Nội",70,1750.0,,,,,,,,3940973
"Bán căn 2 ngủ và 3 ngủ giá 26 triệu/m2,khu đô thị mới ngay hồ linh đàm","Housinco Premium, Huyện Thanh Trì, Hà Nội",70,1780.0,,,,,,,,3942400
"Khu đô thị đáng sống nhất q.hoàng mai chỉ 26 triệu/m2, trả góp lãi 0%","Chung Cư Bea Sky Nguyễn Xiển, Quận Hoàng Mai, Hà Nội",100,2400.0,,,,,,,,3942401
"Căn hộ cao cấp ngã tư khuất duy tiến 80m2, 2,6 tỷ, full đồ, ở luôn","Housinco Premium, Huyện Thanh Trì, Hà Nội",80,2600.0,,,,,,,,3942404
"Chung cư cao cấp giá 34 triệu/m2 tốt nhất đường nguyễn xiển, trả góp","Rose Town, Quận Hoàng Mai, Hà Nội",80,2600.0,,,,,,,,3942406
Chung cư t t căn hộ sang trọng đẳng cấp 2 phòng ngủ ngay trung tâm tp vinh,"Phường Quang Trung, Thành phố Vinh, Nghệ An",61.3,1500.0,2,2,10,Đông nam,,,2,3944342
Căn góc 4pn 148m giá 5.2 tỷ udic westlake đối diện lotte mall tây hồ,"Udic Westlake, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",148,5200.0,,,,,,,,3945331
"Căn hộ 3pn 126m2 giá 5.2 tỷ bc đông nam udic westlake ck 3%, tặng 2 năm phí dv","Udic Westlake, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",126,5200.0,,,,,,,,3945224
Căn hộ tây hồ 2pn 85m udic westlake đối diện lotte mall giá chỉ 3 3 tỷ nhận nhà,"Udic Westlake, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",85,280.5,,,,,,,,3945166
"Bán căn hộ udic westlake 3pn 168m ck 4% giá chỉ 5.4 tỷ, tặng phí dv 2 năm","Udic Westlake, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",168,5400.0,,,,,,,,3945347
4.9 tỷ căn hộ 3pn 106m the link ciputra hướng mát view nội khu,"The Link 345 Ciputra, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",106,4900.0,,,,,,,,3945361
Căn hộ đẹp nhất quận ba đình brg 16 láng hạ 3pn 123m view hồ thành công,"Láng Hạ (Ba Đình), Phường Thành Công, Quận Ba Đình, Hà Nội",123,13000.0,,,,,,,,3945393
Bán căn hộ quận ba đình 1pn 54m brg 16 láng hạ tầng cao view phố đẹp,"Láng Hạ (Ba Đình), Phường Thành Công, Quận Ba Đình, Hà Nội",54,5300.0,,,,,,,,3945430
Căn hộ 2pn 100m brg 16 láng hạ view trọn hồ giá 9 1 tỷ htls 0 1 năm,"Láng Hạ (Ba Đình), Phường Thành Công, Quận Ba Đình, Hà Nội",100,9800.0,,,,,,,,3946879
Căn hộ hạng sang 2pn diện tích 82m2 giá 6 4 tỷ dự án brg 16 láng hạ,"Láng Hạ (Ba Đình), Phường Cống Vị, Quận Ba Đình, Hà Nội",82,8790.0,,,,,,,,3946907
"Mở bán căn hộ cao cấp hoàng thành pearl, nam từ liêm giá đợt đầu, cs ưu đãi","Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",80,4000.0,,,,,,,,3951901
"Bán căn duplex tây hồ 250m2 giá 8.4 tỷ udic westlake, ký hđ trực tiếp cđt","Udic Westlake, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",250,8400.0,5,3,,,,,,3949894
Mở bán căn hộ cao cấp t&t capella số 2 phạm ngọc thạch,"Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội",86,7500.0,,,,,,,,3948189
"Bán căn hộ eccoxuân 1pn,2pn,3pn mặt tiền đường ql 13","Eco Xuân Sky Residences, Phường Lái Thiêu, Thị Xã Thuận An, Bình Dương",67,1950000.0,2,2,23,Đông nam,13,,,3956958
Cần bán gấp căn hộ ecoxuan lái thiêu 1pn,"Eco Xuân Sky Residences, Thị Xã Thuận An, Bình Dương",47,1250000.0,1,1,24,Tây,,,1,3926054
Bán căn hộ ecoxuân mặt tiền đường ql 13 lái thiêu thuận an,"Eco Xuân Sky Residences, Thị Xã Thuận An, Bình Dương",47,1250000.0,1,1,23,Đông nam,,,1,3926267
Bung rổ hàng nội bộ cđt -bcons polygon booking tầng đẹp giá tốt- thanh toán 300t,"Phường Linh Tây, Quận Thủ Đức, TP HCM",41,1550.0,1,1,29,Bắc,,,4,3946653
Ch ngay phạm văn đồng lk thủ đức -tt 300tr ngưng tới khi nhận nhà-trả góp 0%,"Phường Linh Tây, Quận Thủ Đức, TP HCM",51,1900.0,2,2,29,Bắc,,,4,3946462
Ch bcons gần bệnh viện thủ đức - tt 300tr nhận nhà-miến gốc lãi 24 tháng. lh nga,"Bế Văn Đàn, Phường An Bình, Thị Xã Dĩ An, Bình Dương",51,1950.0,2,2,29,Nam,,,4,3946178
Căn hộ bcons gần cầu vượt sóng thần -căn 51m2 giá 1ty950 (vat )-tt 15% nhận,"Phường Linh Tây, Quận Thủ Đức, TP HCM",51,1950.0,2,2,29,Nam,,20,4,3946221
Siêu hot căn 51m2 tầng trung -booking ưu tiên 30tr/căn -tt 250tr-vay 70%,"Bế Văn Đàn, Phường An Bình, Thị Xã Dĩ An, Bình Dương",41,1550.0,1,1,29,Bắc,,17,4,3946256
Căn hộ dưới 2tỷ cho gia đình trẻ-gần tô ngọc vân thủ đức-tt 300tr - vay 30 năm,"Bế Văn Đàn, Phường An Bình, Thị Xã Dĩ An, Bình Dương",51,1900.0,2,2,29,Bắc,,,4,3946833
